"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
23,73,1,1,16,2,6,1,25100,20
23,51,1,3,16,1,1,1,32000,6
23,59,1,3,16,2,1,1,11000,7
23,77,1,5,11,1,6,1,13200,5
23,45,1,1,21,1,1,1,20000,26
23,41,1,1,22,2,1,1,190000,23
23,52,1,2,21,2,2,1,55600,8
23,24,1,5,16,1,1,1,2200,16
23,23,1,5,18,1,1,1,18200,15
23,23,1,5,18,2,1,1,10450,14
23,27,1,5,16,2,1,1,20100,6
23,5,1,5,1,1,NA,1,NA,6
23,1,1,5,NA,1,NA,1,NA,7
23,61,1,3,16,2,6,1,17900,20
23,42,1,3,16,2,6,9,6800,40
23,89,1,2,16,2,6,1,14700,23
23,30,1,5,19,1,1,1,16200,4
23,36,1,1,22,1,1,1,57000,22
23,35,1,1,21,2,1,1,5000,23
23,8,1,5,5,2,NA,1,NA,21
23,6,1,5,2,1,NA,1,NA,21
23,39,1,1,16,2,1,1,9000,27
23,43,1,1,18,1,1,1,85000,26
23,15,1,5,13,2,NA,1,1000,28
23,57,1,1,21,1,6,1,40000,6
23,54,4,1,21,2,6,1,10070,8
23,41,1,1,19,1,1,1,148000,7
23,41,1,1,16,2,1,1,22000,8
23,18,1,5,16,2,1,1,1500,8
23,15,1,5,13,1,NA,1,0,13
23,5,1,5,2,1,NA,1,NA,9
23,20,1,5,19,1,6,1,18000,17
23,21,1,5,19,2,1,1,6500,17
23,29,1,1,16,2,1,1,23000,27
23,26,1,1,17,1,1,1,24000,25
23,12,1,5,9,2,NA,1,NA,27
23,11,1,5,8,2,NA,1,NA,27
23,4,1,5,1,1,NA,1,NA,29
23,4,1,5,1,1,NA,1,NA,29
23,61,1,1,18,1,6,1,31000,4
23,64,1,1,21,2,1,1,54900,4
23,63,1,1,21,1,1,1,81500,9
23,62,1,1,21,2,6,1,14500,7
23,34,1,5,16,2,1,1,20000,6
23,33,1,1,21,1,1,1,14000,22
23,35,1,1,20,2,1,1,2100,22
23,75,1,1,21,1,1,1,17400,6
23,75,1,1,16,2,6,1,11100,4
23,20,1,5,19,2,1,1,910,21
23,74,1,5,16,1,6,1,9400,14
23,35,1,1,20,1,1,1,50000,6
23,36,5,1,22,2,1,1,50000,6
23,5,1,5,2,2,NA,1,NA,6
23,46,1,5,22,1,1,1,29200,22
23,35,1,1,21,1,1,1,13000,7
23,47,1,1,19,2,1,1,23000,7
23,59,1,1,13,2,2,1,52000,25
23,66,1,1,11,1,6,1,9100,21
23,77,1,3,16,1,6,1,20250,11
23,46,1,5,19,2,1,1,63000,13
23,13,1,5,9,2,NA,2,NA,1
23,11,1,5,6,2,NA,2,NA,2
23,11,1,5,6,2,NA,2,NA,1
23,8,1,5,5,2,NA,2,NA,2
23,53,1,1,23,1,1,1,57000,13
23,50,1,1,19,2,1,1,15200,15
23,17,1,5,16,2,6,1,0,12
23,15,1,5,11,1,NA,1,0,19
23,50,1,1,18,1,1,1,73500,8
