"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
46,63,1,1,16,1,1,1,30000,6
46,59,1,1,19,2,1,1,40000,7
46,67,1,1,16,1,1,1,48500,12
46,66,1,1,16,2,1,1,34600,16
46,59,1,1,16,1,1,1,28900,19
46,55,1,1,20,2,1,1,62000,21
46,41,1,1,16,1,1,1,43000,5
46,39,1,1,16,2,1,1,21500,4
46,8,1,5,5,1,NA,1,NA,4
46,14,1,5,10,1,NA,1,NA,4
46,21,1,5,17,2,1,1,18000,22
46,1,1,5,NA,2,NA,1,NA,29
46,23,1,5,16,1,1,1,18000,27
46,81,1,2,16,2,6,1,37600,33
46,56,1,5,19,1,1,1,20000,30
46,45,1,1,20,1,1,3,8000,11
46,38,1,1,19,2,1,1,700,23
46,7,1,5,4,2,NA,3,NA,27
46,3,1,5,1,2,NA,3,NA,41
46,43,1,1,21,1,1,1,210000,6
46,40,1,1,19,2,1,1,29000,4
46,20,1,5,19,1,6,1,3000,5
46,18,1,5,14,1,1,1,2000,6
46,15,1,5,12,1,NA,1,0,10
46,18,1,5,18,2,1,1,3800,28
46,53,1,1,21,1,1,1,65000,8
46,50,1,1,19,2,1,1,6400,10
46,56,1,3,19,2,1,1,49200,6
46,58,1,3,20,2,1,1,25000,6
46,58,1,1,21,1,1,1,24500,10
46,57,1,1,21,2,1,1,3600,11
46,23,1,5,21,1,1,1,12000,68
46,62,1,1,16,1,1,1,53000,9
46,59,1,1,16,2,1,1,4300,9
46,16,1,5,12,1,6,1,0,6
46,44,1,4,16,2,1,1,60000,38
46,44,1,5,20,1,1,1,9400,20
46,81,1,5,16,2,6,1,7600,13
46,49,1,1,19,2,6,1,710,6
46,52,1,1,16,1,1,1,41000,4
46,58,1,1,11,1,6,1,24000,32
46,61,1,1,16,2,6,1,9600,38
46,16,1,5,13,2,1,1,3000,36
46,32,1,1,16,1,1,1,60000,9
46,30,1,1,20,2,1,1,26000,6
46,12,1,5,8,2,NA,1,NA,6
46,6,1,5,3,2,NA,1,NA,6
46,2,1,5,NA,1,NA,1,NA,8
46,59,1,3,19,1,1,1,40200,6
46,73,1,2,16,2,6,1,29200,6
46,58,1,1,16,1,6,1,34000,27
46,55,1,1,16,2,6,1,3600,25
46,59,1,3,16,2,1,1,19000,21
46,63,1,2,16,1,6,1,0,8
46,36,1,1,20,1,1,1,62500,12
46,35,1,1,19,2,1,1,3200,13
46,7,1,5,5,2,NA,1,NA,12
46,5,1,5,2,1,NA,1,NA,16
46,82,1,2,13,2,6,1,10000,4
46,55,1,1,20,1,1,1,38600,4
46,55,1,1,16,2,6,1,0,4
46,59,1,1,21,2,6,1,5100,6
46,57,1,1,21,1,1,1,10100,4
46,71,1,3,17,2,1,1,9960,7
46,40,1,1,23,1,1,1,120200,26
46,40,1,1,23,2,1,3,90000,21
46,18,1,5,13,2,1,3,2000,59
46,10,1,5,7,2,NA,3,NA,23
46,30,1,5,19,1,1,1,26390,33
46,73,1,1,19,1,6,1,45800,21
46,58,1,1,16,2,6,1,810,17
46,23,1,5,18,1,1,1,20000,12
46,68,1,1,18,1,1,1,23900,9
46,66,1,1,18,2,1,1,30500,6
46,50,1,2,21,2,1,3,14844,20
46,55,1,1,21,1,1,1,38100,19
46,47,1,1,21,2,1,1,38000,12
46,19,1,5,17,1,3,1,2000,13
46,74,1,1,16,1,1,1,64500,20
46,67,1,1,18,2,6,1,6500,15
46,72,1,5,19,2,6,1,8950,19
46,25,1,5,20,2,1,1,22070,40
46,80,1,1,11,1,6,1,11600,10
46,53,1,5,21,1,1,1,27500,10
46,77,1,1,21,1,6,1,24400,91
46,69,5,1,19,2,6,1,5300,28
46,32,1,5,19,1,1,1,35000,24
46,29,1,5,16,1,1,1,60000,5
46,8,1,5,5,1,NA,1,NA,10
46,5,1,5,2,1,NA,1,NA,10
46,45,1,1,20,1,1,1,53800,8
46,45,1,1,19,2,1,1,31400,9
46,17,1,5,14,1,6,1,3220,8
46,14,1,5,11,1,NA,1,NA,7
46,55,1,1,21,1,1,1,40000,46
46,47,1,1,19,2,1,1,23700,96
46,55,1,5,19,2,1,1,10000,4
46,40,1,3,20,1,1,1,42000,20
46,46,1,3,16,1,1,1,41000,5
46,51,1,3,20,2,1,1,1000,5
46,79,1,3,16,2,6,1,12600,10
46,66,1,3,15,1,1,1,36300,12
46,75,1,1,16,1,6,1,29800,6
46,73,1,1,16,2,6,1,5100,7
46,36,1,1,21,2,1,1,25000,5
46,43,1,1,21,1,1,1,75000,8
46,6,1,5,3,2,NA,1,NA,6
46,3,1,5,1,1,NA,1,NA,12
46,44,1,1,19,2,1,1,25000,50
46,43,1,1,19,1,1,1,28300,56
46,61,1,1,21,2,1,1,16000,6
46,62,1,1,14,1,6,1,12200,4
46,21,1,5,19,2,1,1,6000,27
46,76,1,1,16,2,6,1,1500,25
46,78,1,1,16,1,6,1,52100,25
46,85,1,1,16,2,6,1,31800,7
46,83,1,1,19,1,6,1,19600,11
46,59,1,1,21,2,6,1,159000,34
46,61,1,1,24,1,1,1,361500,33
46,59,1,1,21,1,1,1,77250,6
46,62,1,1,22,2,1,1,73000,7
46,56,1,3,18,2,1,1,21200,62
46,54,1,1,14,2,1,1,4000,11
46,59,1,1,16,1,1,1,60000,11
46,73,1,1,16,1,6,1,13000,28
46,72,1,1,16,2,6,1,10600,31
46,59,1,1,16,1,6,1,33000,53
46,56,1,1,16,2,1,1,48000,61
46,62,1,1,22,1,1,1,98000,36
46,58,1,1,16,2,6,1,0,44
46,37,1,1,22,1,1,1,80000,22
46,36,1,1,20,2,1,1,5000,21
46,11,1,5,7,2,NA,1,NA,17
46,8,1,5,5,1,NA,1,NA,21
46,3,1,5,1,2,NA,1,NA,20
46,34,1,1,20,1,1,1,15000,11
46,39,1,1,19,2,6,1,4000,6
46,2,1,5,NA,2,NA,1,NA,5
46,70,1,1,14,1,6,1,19100,6
46,63,1,1,16,2,6,1,7100,7
46,62,1,3,21,1,1,1,343000,8
46,76,1,1,17,1,6,1,30000,33
46,78,1,1,16,2,6,1,6700,32
46,24,1,5,16,1,6,3,7700,52
46,74,1,1,16,1,6,1,29300,36
46,71,1,1,16,2,1,1,15250,25
46,59,1,1,20,1,1,1,30000,16
46,49,1,1,19,2,1,1,40000,34
46,17,1,5,13,2,1,1,2000,30
46,20,1,5,17,2,1,1,11000,33
46,21,1,5,20,1,3,1,14000,34
46,23,1,5,16,2,1,1,20000,28
46,42,1,5,16,1,6,1,260,31
46,28,1,5,20,2,1,1,19000,15
46,30,1,3,17,1,1,1,25000,33
46,69,1,1,16,2,1,1,33000,4
46,69,1,1,16,1,6,1,62000,4
46,94,1,5,19,2,6,1,12800,26
46,71,1,3,16,1,6,1,10800,33
46,20,1,5,19,2,1,1,7000,23
46,27,1,1,21,1,1,1,74300,31
46,26,1,1,21,2,1,1,64000,30
46,62,1,1,22,1,1,1,95000,32
46,55,1,1,20,2,1,1,51000,35
46,51,1,1,19,2,1,9,38000,77
46,50,1,1,16,1,1,1,32500,34
46,30,1,5,19,1,6,1,34000,15
46,49,1,1,21,1,1,1,93000,8
46,53,1,1,16,2,6,1,18000,7
46,22,1,5,16,1,1,1,16400,9
46,20,1,5,16,1,1,1,18800,8
46,41,1,5,18,1,1,1,25000,22
46,19,1,5,19,2,6,1,1600,29
46,61,1,2,12,2,1,1,19400,16
46,47,1,3,16,2,1,1,50000,11
46,51,1,1,19,2,1,1,26140,28
46,53,1,1,19,1,1,1,32000,19
