"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
19,11,1,5,8,2,NA,1,NA,5
19,5,1,5,2,1,NA,1,NA,7
19,83,1,3,11,2,6,1,9100,17
19,56,1,1,18,1,1,1,60000,80
19,54,1,1,21,2,1,1,35100,102
19,51,1,1,20,1,1,1,61000,15
19,51,1,1,16,2,1,1,8730,21
19,69,1,5,21,2,6,1,83000,28
19,78,1,1,16,1,6,1,20800,17
19,50,1,1,17,1,1,1,8700,19
19,42,1,1,12,2,6,1,0,20
19,82,1,2,10,2,6,1,8100,13
19,66,1,2,19,1,6,1,41600,22
19,51,1,1,22,1,2,1,60050,24
19,50,1,1,22,2,2,1,62050,23
19,15,1,5,13,1,NA,1,1030,18
19,60,1,1,24,1,1,1,87700,19
19,49,1,1,21,2,1,1,56000,16
19,50,1,3,16,2,6,1,15000,33
19,57,1,1,20,1,1,1,95700,24
19,56,1,1,20,2,1,1,46700,21
19,52,1,3,20,1,1,1,11000,2
19,36,1,1,19,2,3,1,0,18
19,40,1,1,16,1,1,1,50000,20
19,16,1,5,12,2,1,1,1800,20
19,4,1,5,1,1,NA,1,NA,14
19,2,1,5,NA,2,NA,1,NA,19
19,69,4,1,9,1,2,1,21700,11
19,66,5,1,5,2,6,1,0,11
19,46,1,1,20,1,1,1,48000,25
19,45,1,1,18,2,1,1,20000,25
19,13,1,5,10,2,NA,1,NA,24
19,11,1,5,8,2,NA,1,NA,24
19,10,1,5,7,1,NA,1,NA,25
19,71,1,2,16,2,1,1,22800,9
19,31,1,1,21,1,1,1,54000,17
19,29,1,1,21,2,1,1,34000,18
19,22,1,5,20,2,1,1,18000,37
19,22,1,5,21,2,1,1,26000,58
19,57,1,3,21,2,1,1,83000,14
19,68,1,2,16,2,6,1,31600,7
19,39,1,1,16,2,1,1,35390,20
19,42,1,1,14,1,1,1,4200,20
19,18,1,5,16,1,1,1,12000,18
19,15,1,5,12,2,NA,1,0,20
19,47,1,1,14,2,6,1,7600,3
19,62,1,1,19,1,3,1,18000,4
19,28,1,5,15,1,2,1,3980,6
19,32,1,1,21,1,1,1,35300,71
19,32,1,1,20,2,1,1,37300,87
19,9,1,5,5,2,NA,1,NA,105
19,5,1,5,2,2,NA,1,NA,105
19,1,1,5,NA,2,NA,1,NA,81
19,83,1,2,16,2,6,1,11800,15
19,19,5,5,16,1,6,6,0,23
19,28,1,1,19,2,1,1,30000,20
19,28,1,1,20,1,1,8,28000,34
19,11,1,5,8,1,NA,8,NA,11
19,8,1,5,4,1,NA,8,NA,11
19,2,1,5,NA,1,NA,8,NA,17
19,0,1,5,NA,1,NA,1,NA,17
19,46,1,5,19,2,1,1,41000,19
19,14,1,5,11,2,NA,1,NA,21
19,59,1,1,19,1,1,1,156000,13
19,55,1,1,22,2,1,1,50000,12
19,54,1,1,17,1,1,1,33000,6
19,63,1,1,16,2,6,1,4900,4
19,43,1,3,15,1,3,1,13400,9
19,5,1,5,1,2,NA,1,NA,5
19,29,1,1,18,1,1,1,65000,8
19,29,1,1,20,2,1,1,24000,7
19,3,1,5,2,2,NA,1,NA,6
19,1,1,5,NA,2,NA,1,NA,7
19,26,1,5,21,1,1,1,20000,36
19,66,1,1,16,1,6,1,55800,18
19,64,1,1,16,2,1,1,50000,15
19,91,1,2,11,2,6,1,8100,7
19,30,1,1,21,2,1,1,34400,28
19,30,4,1,22,1,1,1,90000,40
19,29,1,5,22,2,1,1,23000,46
19,25,5,5,22,1,1,1,16000,33
19,69,1,1,16,1,6,1,57800,5
19,69,1,1,16,2,6,1,10300,4
19,46,1,1,16,2,1,1,12800,7
19,40,1,1,16,1,1,1,32000,21
19,40,1,1,20,2,1,1,29000,22
19,11,1,5,8,1,NA,1,NA,18
19,55,1,1,17,2,1,1,31920,4
19,58,1,1,16,1,1,1,17020,6
19,52,1,1,19,1,1,1,5000,3
19,48,1,1,20,2,1,1,6000,4
19,19,1,5,16,1,1,1,17500,4
19,43,1,1,21,2,1,1,34000,47
19,45,1,1,21,1,1,1,45000,56
19,15,1,5,12,1,NA,1,0,52
19,35,1,5,21,1,1,1,42400,33
19,37,1,1,17,1,1,1,35800,34
19,36,1,1,18,2,1,1,35000,25
