"","ST","age","citizen","marital","education","employment","race","sex","n","weighted_share_of_state","state"
"17887",45,1,2,2,6,1,2,1,186,4.01697322363397e-05,"sc"
"17888",45,1,2,2,6,1,2,2,84,1.81411693970566e-05,"sc"
"17889",45,1,2,2,6,1,3,1,216,4.66487213067171e-05,"sc"
"17890",45,1,2,2,6,1,3,2,160,3.4554608375346e-05,"sc"
"17891",45,1,2,2,6,1,4,1,878,0.000189618413459711,"sc"
"17892",45,1,2,2,6,1,4,2,301,6.50058570061196e-05,"sc"
"17893",45,1,2,2,6,1,5,2,6,1.29579781407547e-06,"sc"
"17894",45,1,2,2,6,2,1,1,97,2.09487313275535e-05,"sc"
"17895",45,1,2,2,6,2,1,2,111,2.39722595603963e-05,"sc"
"17896",45,1,2,2,6,2,2,2,11,2.37562932580504e-06,"sc"
"17897",45,1,2,2,6,2,3,1,50,1.07983151172956e-05,"sc"
"17898",45,1,2,2,6,2,3,2,15,3.23949453518869e-06,"sc"
"17899",45,1,2,2,6,2,4,1,44,9.50251730322014e-06,"sc"
"17900",45,1,2,2,6,2,4,2,58,1.25260455360629e-05,"sc"
"17901",45,1,2,2,6,2,5,2,6,1.29579781407547e-06,"sc"
"17902",46,1,1,1,1,1,1,1,4847,0.00594089016523446,"sd"
"17903",46,1,1,1,1,1,1,2,2523,0.00309240063686539,"sd"
"17904",46,1,1,1,1,1,2,1,131,0.000160564599060391,"sd"
"17905",46,1,1,1,1,1,2,2,88,0.000107860188681789,"sd"
"17906",46,1,1,1,1,1,3,1,181,0.000221848797175044,"sd"
"17907",46,1,1,1,1,1,3,2,160,0.000196109433966889,"sd"
"17908",46,1,1,1,1,1,4,1,55,6.74126179261182e-05,"sd"
"17909",46,1,1,1,1,1,4,2,97,0.000118891344342427,"sd"
"17910",46,1,1,1,1,1,5,1,350,0.000428989386802571,"sd"
"17911",46,1,1,1,1,1,5,2,137,0.000167918702834149,"sd"
"17912",46,1,1,1,1,2,1,1,6772,0.00830033179264859,"sd"
"17913",46,1,1,1,1,2,1,2,4375,0.00536236733503213,"sd"
"17914",46,1,1,1,1,2,2,2,13,1.59338915098098e-05,"sd"
"17915",46,1,1,1,1,2,3,1,128,0.000156887547173512,"sd"
"17916",46,1,1,1,1,2,3,2,265,0.000324806250007661,"sd"
"17917",46,1,1,1,1,2,4,2,22,2.69650471704473e-05,"sd"
"17918",46,1,1,1,1,2,5,1,937,0.0011484658726686,"sd"
"17919",46,1,1,1,1,2,5,2,749,0.000918037287757501,"sd"
"17920",46,1,1,1,2,1,1,1,36668,0.0449433795293619,"sd"
"17921",46,1,1,1,2,1,1,2,26397,0.0323543795526499,"sd"
"17922",46,1,1,1,2,1,2,1,239,0.000292938466988041,"sd"
"17923",46,1,1,1,2,1,2,2,64,7.84437735867558e-05,"sd"
"17924",46,1,1,1,2,1,3,1,586,0.000718250801903732,"sd"
"17925",46,1,1,1,2,1,3,2,158,0.000193658066042303,"sd"
"17926",46,1,1,1,2,1,4,1,43,5.27044103786015e-05,"sd"
"17927",46,1,1,1,2,1,4,2,114,0.000139727971701409,"sd"
"17928",46,1,1,1,2,1,5,1,1294,0.00158603504720722,"sd"
"17929",46,1,1,1,2,1,5,2,1188,0.00145611254720415,"sd"
"17930",46,1,1,1,2,2,1,1,13203,0.0161827053541553,"sd"
"17931",46,1,1,1,2,2,1,2,19155,0.0234779762977235,"sd"
"17932",46,1,1,1,2,2,2,1,76,9.31519811342724e-05,"sd"
"17933",46,1,1,1,2,2,3,1,146,0.000178949858494787,"sd"
"17934",46,1,1,1,2,2,3,2,255,0.00031254941038473,"sd"
"17935",46,1,1,1,2,2,4,1,6,7.35410377375835e-06,"sd"
"17936",46,1,1,1,2,2,4,2,85,0.00010418313679491,"sd"
"17937",46,1,1,1,2,2,5,1,725,0.000888620872662467,"sd"
"17938",46,1,1,1,2,2,5,2,1368,0.0016767356604169,"sd"
"17939",46,1,1,1,3,1,1,1,26323,0.0322636789394402,"sd"
"17940",46,1,1,1,3,1,1,2,25265,0.0309669053073341,"sd"
"17941",46,1,1,1,3,1,2,1,454,0.000556460518881049,"sd"
"17942",46,1,1,1,3,1,2,2,76,9.31519811342724e-05,"sd"
"17943",46,1,1,1,3,1,3,1,322,0.000394670235858365,"sd"
"17944",46,1,1,1,3,1,3,2,177,0.000216946061325871,"sd"
"17945",46,1,1,1,3,1,4,2,191,0.000234105636797974,"sd"
"17946",46,1,1,1,3,1,5,1,1703,0.00208733978778508,"sd"
"17947",46,1,1,1,3,1,5,2,1406,0.00172331165098404,"sd"
"17948",46,1,1,1,3,2,1,1,6940,0.00850624669831383,"sd"
"17949",46,1,1,1,3,2,1,2,12097,0.0148270988918591,"sd"
"17950",46,1,1,1,3,2,2,1,33,4.04475707556709e-05,"sd"
"17951",46,1,1,1,3,2,2,2,1,1.22568396229306e-06,"sd"
"17952",46,1,1,1,3,2,3,1,101,0.000123794080191599,"sd"
"17953",46,1,1,1,3,2,3,2,47,5.76071462277738e-05,"sd"
"17954",46,1,1,1,3,2,4,2,28,3.43191509442056e-05,"sd"
"17955",46,1,1,1,3,2,5,1,492,0.000603036509448185,"sd"
"17956",46,1,1,1,3,2,5,2,739,0.00090578044813457,"sd"
"17957",46,1,1,1,4,1,1,1,13273,0.0162685032315158,"sd"
"17958",46,1,1,1,4,1,1,2,15202,0.0186328475947791,"sd"
"17959",46,1,1,1,4,1,3,1,186,0.000227977216986509,"sd"
"17960",46,1,1,1,4,1,3,2,141,0.000172821438683321,"sd"
"17961",46,1,1,1,4,1,4,1,146,0.000178949858494787,"sd"
"17962",46,1,1,1,4,1,4,2,42,5.14787264163085e-05,"sd"
"17963",46,1,1,1,4,1,5,1,529,0.000648386816053028,"sd"
"17964",46,1,1,1,4,1,5,2,760,0.000931519811342725,"sd"
"17965",46,1,1,1,4,2,1,1,1477,0.00181033521230685,"sd"
"17966",46,1,1,1,4,2,1,2,3301,0.00404598275952939,"sd"
"17967",46,1,1,1,4,2,3,1,42,5.14787264163085e-05,"sd"
"17968",46,1,1,1,4,2,5,1,63,7.72180896244627e-05,"sd"
"17969",46,1,1,1,4,2,5,2,322,0.000394670235858365,"sd"
"17970",46,1,1,1,5,1,1,1,26266,0.0321938149535895,"sd"
"17971",46,1,1,1,5,1,1,2,27223,0.0333667945055039,"sd"
"17972",46,1,1,1,5,1,2,1,130,0.000159338915098098,"sd"
"17973",46,1,1,1,5,1,2,2,113,0.000138502287739116,"sd"
"17974",46,1,1,1,5,1,3,1,343,0.000420409599066519,"sd"
"17975",46,1,1,1,5,1,3,2,336,0.000411829811330468,"sd"
"17976",46,1,1,1,5,1,4,1,119,0.000145856391512874,"sd"
"17977",46,1,1,1,5,1,4,2,199,0.000243911108496319,"sd"
"17978",46,1,1,1,5,1,5,1,362,0.000443697594350087,"sd"
"17979",46,1,1,1,5,1,5,2,668,0.000818756886811763,"sd"
"17980",46,1,1,1,5,2,1,1,5815,0.00712735224073414,"sd"
"17981",46,1,1,1,5,2,1,2,8371,0.0102602004483552,"sd"
"17982",46,1,1,1,5,2,2,2,20,2.45136792458612e-05,"sd"
"17983",46,1,1,1,5,2,3,1,53,6.49612500015321e-05,"sd"
"17984",46,1,1,1,5,2,3,2,53,6.49612500015321e-05,"sd"
"17985",46,1,1,1,5,2,4,1,18,2.20623113212751e-05,"sd"
"17986",46,1,1,1,5,2,4,2,108,0.00013237386792765,"sd"
"17987",46,1,1,1,5,2,5,1,193,0.00023655700472256,"sd"
"17988",46,1,1,1,5,2,5,2,142,0.000174047122645614,"sd"
"17989",46,1,1,1,6,1,1,1,12619,0.0154669059201761,"sd"
"17990",46,1,1,1,6,1,1,2,10121,0.012405147382368,"sd"
"17991",46,1,1,1,6,1,2,1,2,2.45136792458612e-06,"sd"
"17992",46,1,1,1,6,1,2,2,60,7.35410377375835e-05,"sd"
"17993",46,1,1,1,6,1,3,1,34,4.1673254717964e-05,"sd"
"17994",46,1,1,1,6,1,3,2,85,0.00010418313679491,"sd"
"17995",46,1,1,1,6,1,4,1,362,0.000443697594350087,"sd"
"17996",46,1,1,1,6,1,4,2,211,0.000258619316043835,"sd"
"17997",46,1,1,1,6,1,5,1,52,6.37355660392391e-05,"sd"
"17998",46,1,1,1,6,1,5,2,253,0.000310098042460144,"sd"
"17999",46,1,1,1,6,2,1,1,3340,0.00409378443405882,"sd"
"18000",46,1,1,1,6,2,1,2,2649,0.00324683681611431,"sd"
"18001",46,1,1,1,6,2,2,1,51,6.2509882076946e-05,"sd"
"18002",46,1,1,1,6,2,3,1,68,8.3346509435928e-05,"sd"
"18003",46,1,1,1,6,2,3,2,12,1.47082075475167e-05,"sd"
"18004",46,1,1,1,6,2,4,1,199,0.000243911108496319,"sd"
"18005",46,1,1,1,6,2,5,1,78,9.56033490588586e-05,"sd"
"18006",46,1,1,1,6,2,5,2,83,0.000101731768870324,"sd"
"18007",46,1,1,2,1,1,1,1,9994,0.0122494855191568,"sd"
"18008",46,1,1,2,1,1,1,2,7652,0.00937893367946648,"sd"
"18009",46,1,1,2,1,1,2,1,250,0.000306420990573265,"sd"
"18010",46,1,1,2,1,1,2,2,228,0.000279455943402817,"sd"
"18011",46,1,1,2,1,1,3,1,316,0.000387316132084607,"sd"
"18012",46,1,1,2,1,1,3,2,735,0.000900877712285398,"sd"
"18013",46,1,1,2,1,1,4,1,76,9.31519811342724e-05,"sd"
"18014",46,1,1,2,1,1,4,2,41,5.02530424540154e-05,"sd"
"18015",46,1,1,2,1,1,5,1,1470,0.0018017554245708,"sd"
"18016",46,1,1,2,1,1,5,2,1079,0.00132251299531421,"sd"
"18017",46,1,1,2,1,2,1,1,81185,0.099507152478762,"sd"
"18018",46,1,1,2,1,2,1,2,78891,0.0966954334692617,"sd"
"18019",46,1,1,2,1,2,2,1,2047,0.00250897507081389,"sd"
"18020",46,1,1,2,1,2,2,2,1500,0.00183852594343959,"sd"
"18021",46,1,1,2,1,2,3,1,5012,0.00614312801901281,"sd"
"18022",46,1,1,2,1,2,3,2,4293,0.0052618612501241,"sd"
"18023",46,1,1,2,1,2,4,1,496,0.000607939245297357,"sd"
"18024",46,1,1,2,1,2,4,2,938,0.00114969155663089,"sd"
"18025",46,1,1,2,1,2,5,1,22821,0.0279713337034899,"sd"
"18026",46,1,1,2,1,2,5,2,20696,0.0253667552836171,"sd"
"18027",46,1,1,2,2,1,1,1,27889,0.0341831000243911,"sd"
"18028",46,1,1,2,2,1,1,2,19310,0.023667957311879,"sd"
"18029",46,1,1,2,2,1,2,1,130,0.000159338915098098,"sd"
"18030",46,1,1,2,2,1,2,2,180,0.000220623113212751,"sd"
"18031",46,1,1,2,2,1,3,1,590,0.000723153537752905,"sd"
"18032",46,1,1,2,2,1,3,2,650,0.000796694575490488,"sd"
"18033",46,1,1,2,2,1,4,1,53,6.49612500015321e-05,"sd"
"18034",46,1,1,2,2,1,4,2,33,4.04475707556709e-05,"sd"
"18035",46,1,1,2,2,1,5,1,1826,0.00223809891514713,"sd"
"18036",46,1,1,2,2,1,5,2,1991,0.00244033676892548,"sd"
"18037",46,1,1,2,2,2,1,1,12592,0.0154338124531942,"sd"
"18038",46,1,1,2,2,2,1,2,17584,0.0215524267929611,"sd"
"18039",46,1,1,2,2,2,2,1,546,0.00066922344341201,"sd"
"18040",46,1,1,2,2,2,3,1,595,0.00072928195756437,"sd"
"18041",46,1,1,2,2,2,3,2,360,0.000441246226425501,"sd"
"18042",46,1,1,2,2,2,4,1,48,5.88328301900668e-05,"sd"
"18043",46,1,1,2,2,2,5,1,3638,0.00445903825482215,"sd"
"18044",46,1,1,2,2,2,5,2,2723,0.003337537429324,"sd"
"18045",46,1,1,2,3,1,1,1,20107,0.0246448274298265,"sd"
"18046",46,1,1,2,3,1,1,2,22599,0.0276992318638608,"sd"
"18047",46,1,1,2,3,1,2,1,347,0.000425312334915691,"sd"
"18048",46,1,1,2,3,1,2,2,90,0.000110311556606375,"sd"
"18049",46,1,1,2,3,1,3,1,564,0.000691285754733285,"sd"
"18050",46,1,1,2,3,1,3,2,664,0.000813854150962591,"sd"
"18051",46,1,1,2,3,1,4,1,131,0.000160564599060391,"sd"
"18052",46,1,1,2,3,1,4,2,75,9.19262971719794e-05,"sd"
"18053",46,1,1,2,3,1,5,1,1890,0.00231654268873388,"sd"
"18054",46,1,1,2,3,1,5,2,3029,0.00371259672178567,"sd"
"18055",46,1,1,2,3,2,1,1,8166,0.0100089352360851,"sd"
"18056",46,1,1,2,3,2,1,2,13377,0.0163959743635942,"sd"
"18057",46,1,1,2,3,2,2,1,121,0.00014830775943746,"sd"
"18058",46,1,1,2,3,2,2,2,26,3.18677830196195e-05,"sd"
"18059",46,1,1,2,3,2,3,1,214,0.000262296367930715,"sd"
"18060",46,1,1,2,3,2,3,2,230,0.000281907311327403,"sd"
"18061",46,1,1,2,3,2,4,1,128,0.000156887547173512,"sd"
"18062",46,1,1,2,3,2,4,2,41,5.02530424540154e-05,"sd"
"18063",46,1,1,2,3,2,5,1,2285,0.00280068785383964,"sd"
"18064",46,1,1,2,3,2,5,2,2152,0.00263767188685466,"sd"
"18065",46,1,1,2,4,1,1,1,7596,0.00931029537757807,"sd"
"18066",46,1,1,2,4,1,1,2,6522,0.00799391080207533,"sd"
"18067",46,1,1,2,4,1,2,1,12,1.47082075475167e-05,"sd"
"18068",46,1,1,2,4,1,2,2,38,4.65759905671362e-05,"sd"
"18069",46,1,1,2,4,1,3,1,24,2.94164150950334e-05,"sd"
"18070",46,1,1,2,4,1,3,2,61,7.47667216998766e-05,"sd"
"18071",46,1,1,2,4,1,4,1,42,5.14787264163085e-05,"sd"
"18072",46,1,1,2,4,1,5,1,515,0.000631227240580925,"sd"
"18073",46,1,1,2,4,1,5,2,763,0.000935196863229604,"sd"
"18074",46,1,1,2,4,2,1,1,1558,0.00190961561325259,"sd"
"18075",46,1,1,2,4,2,1,2,1913,0.00234473341986662,"sd"
"18076",46,1,1,2,4,2,2,1,3,3.67705188687918e-06,"sd"
"18077",46,1,1,2,4,2,3,1,19,2.32879952835681e-05,"sd"
"18078",46,1,1,2,4,2,5,1,472,0.000578522830202324,"sd"
"18079",46,1,1,2,4,2,5,2,626,0.000767278160395455,"sd"
"18080",46,1,1,2,5,1,1,1,9859,0.0120840181842473,"sd"
"18081",46,1,1,2,5,1,1,2,10662,0.0130682424059686,"sd"
"18082",46,1,1,2,5,1,2,1,59,7.23153537752905e-05,"sd"
"18083",46,1,1,2,5,1,2,2,197,0.000241459740571733,"sd"
"18084",46,1,1,2,5,1,3,1,473,0.000579748514164617,"sd"
"18085",46,1,1,2,5,1,3,2,175,0.000214494693401285,"sd"
"18086",46,1,1,2,5,1,4,1,83,0.000101731768870324,"sd"
"18087",46,1,1,2,5,1,4,2,58,7.10896698129974e-05,"sd"
"18088",46,1,1,2,5,1,5,1,363,0.00044492327831238,"sd"
"18089",46,1,1,2,5,1,5,2,864,0.0010589909434212,"sd"
"18090",46,1,1,2,5,2,1,1,2805,0.00343804351423203,"sd"
"18091",46,1,1,2,5,2,1,2,3658,0.00448355193406801,"sd"
"18092",46,1,1,2,5,2,2,1,25,3.06420990573265e-05,"sd"
"18093",46,1,1,2,5,2,3,1,17,2.0836627358982e-05,"sd"
"18094",46,1,1,2,5,2,3,2,32,3.92218867933779e-05,"sd"
"18095",46,1,1,2,5,2,5,1,182,0.000223074481137337,"sd"
"18096",46,1,1,2,5,2,5,2,405,0.000496402004728689,"sd"
"18097",46,1,1,2,6,1,1,1,2283,0.00279823648591505,"sd"
"18098",46,1,1,2,6,1,1,2,3701,0.00453625634444661,"sd"
"18099",46,1,1,2,6,1,2,1,64,7.84437735867558e-05,"sd"
"18100",46,1,1,2,6,1,3,2,95,0.000116439976417841,"sd"
"18101",46,1,1,2,6,1,4,1,31,3.79962028310848e-05,"sd"
"18102",46,1,1,2,6,1,4,2,43,5.27044103786015e-05,"sd"
"18103",46,1,1,2,6,1,5,1,273,0.000334611721706005,"sd"
"18104",46,1,1,2,6,1,5,2,831,0.00101854337266553,"sd"
"18105",46,1,1,2,6,2,1,1,1453,0.00178091879721181,"sd"
"18106",46,1,1,2,6,2,1,2,1791,0.00219519997646687,"sd"
"18107",46,1,1,2,6,2,2,2,10,1.22568396229306e-05,"sd"
"18108",46,1,1,2,6,2,5,1,14,1.71595754721028e-05,"sd"
"18109",46,1,1,2,6,2,5,2,14,1.71595754721028e-05,"sd"
"18110",46,1,2,1,1,1,1,1,8,9.80547169834447e-06,"sd"
"18111",46,1,2,1,1,1,2,1,214,0.000262296367930715,"sd"
"18112",46,1,2,1,1,1,2,2,37,4.53503066048432e-05,"sd"
"18113",46,1,2,1,1,1,3,1,282,0.000345642877366643,"sd"
"18114",46,1,2,1,1,1,3,2,145,0.000177724174532494,"sd"
"18115",46,1,2,1,1,1,4,1,132,0.000161790283022684,"sd"
"18116",46,1,2,1,1,1,4,2,82,0.000100506084908031,"sd"
"18117",46,1,2,1,1,2,1,2,21,2.57393632081542e-05,"sd"
"18118",46,1,2,1,1,2,2,2,322,0.000394670235858365,"sd"
"18119",46,1,2,1,1,2,3,1,84,0.000102957452832617,"sd"
"18120",46,1,2,1,1,2,3,2,153,0.000187529646230838,"sd"
"18121",46,1,2,1,1,2,4,2,129,0.000158113231135805,"sd"
"18122",46,1,2,1,2,1,1,1,149,0.000182626910381666,"sd"
"18123",46,1,2,1,2,1,1,2,116,0.000142179339625995,"sd"
"18124",46,1,2,1,2,1,2,1,30,3.67705188687918e-05,"sd"
"18125",46,1,2,1,2,1,2,2,62,7.59924056621696e-05,"sd"
"18126",46,1,2,1,2,1,3,1,203,0.000248813844345491,"sd"
"18127",46,1,2,1,2,1,3,2,188,0.000230428584911095,"sd"
"18128",46,1,2,1,2,1,4,2,49,6.00585141523599e-05,"sd"
"18129",46,1,2,1,2,2,1,1,82,0.000100506084908031,"sd"
"18130",46,1,2,1,2,2,1,2,59,7.23153537752905e-05,"sd"
"18131",46,1,2,1,2,2,2,2,238,0.000291712783025748,"sd"
"18132",46,1,2,1,2,2,3,1,30,3.67705188687918e-05,"sd"
"18133",46,1,2,1,2,2,3,2,253,0.000310098042460144,"sd"
"18134",46,1,2,1,2,2,4,1,48,5.88328301900668e-05,"sd"
"18135",46,1,2,1,2,2,4,2,129,0.000158113231135805,"sd"
"18136",46,1,2,1,3,1,1,1,45,5.51557783031876e-05,"sd"
"18137",46,1,2,1,3,1,1,2,191,0.000234105636797974,"sd"
"18138",46,1,2,1,3,1,2,1,2,2.45136792458612e-06,"sd"
"18139",46,1,2,1,3,1,3,1,10,1.22568396229306e-05,"sd"
"18140",46,1,2,1,3,1,3,2,75,9.19262971719794e-05,"sd"
"18141",46,1,2,1,3,2,1,1,22,2.69650471704473e-05,"sd"
"18142",46,1,2,1,3,2,1,2,102,0.000125019764153892,"sd"
"18143",46,1,2,1,3,2,3,1,52,6.37355660392391e-05,"sd"
"18144",46,1,2,1,3,2,4,1,9,1.10311556606375e-05,"sd"
"18145",46,1,2,1,3,2,4,2,19,2.32879952835681e-05,"sd"
"18146",46,1,2,1,4,1,1,1,141,0.000172821438683321,"sd"
"18147",46,1,2,1,4,1,1,2,39,4.78016745294293e-05,"sd"
"18148",46,1,2,1,4,1,2,2,7,8.57978773605141e-06,"sd"
"18149",46,1,2,1,4,1,4,1,9,1.10311556606375e-05,"sd"
"18150",46,1,2,1,4,1,4,2,21,2.57393632081542e-05,"sd"
"18151",46,1,2,1,4,2,2,1,9,1.10311556606375e-05,"sd"
"18152",46,1,2,1,4,2,3,2,68,8.3346509435928e-05,"sd"
"18153",46,1,2,1,4,2,4,2,8,9.80547169834447e-06,"sd"
"18154",46,1,2,1,4,2,5,2,13,1.59338915098098e-05,"sd"
"18155",46,1,2,1,5,1,1,1,42,5.14787264163085e-05,"sd"
"18156",46,1,2,1,5,1,1,2,99,0.000121342712267013,"sd"
"18157",46,1,2,1,5,1,2,1,171,0.000209591957552113,"sd"
"18158",46,1,2,1,5,1,2,2,103,0.000126245448116185,"sd"
"18159",46,1,2,1,5,1,3,1,48,5.88328301900668e-05,"sd"
"18160",46,1,2,1,5,1,3,2,24,2.94164150950334e-05,"sd"
"18161",46,1,2,1,5,1,4,1,46,5.63814622654807e-05,"sd"
"18162",46,1,2,1,5,1,4,2,60,7.35410377375835e-05,"sd"
"18163",46,1,2,1,5,1,5,2,19,2.32879952835681e-05,"sd"
"18164",46,1,2,1,5,2,1,2,42,5.14787264163085e-05,"sd"
"18165",46,1,2,1,5,2,3,1,31,3.79962028310848e-05,"sd"
"18166",46,1,2,1,5,2,3,2,3,3.67705188687918e-06,"sd"
"18167",46,1,2,1,5,2,4,2,68,8.3346509435928e-05,"sd"
"18168",46,1,2,1,6,1,1,1,120,0.000147082075475167,"sd"
"18169",46,1,2,1,6,1,1,2,43,5.27044103786015e-05,"sd"
"18170",46,1,2,1,6,1,2,1,96,0.000117665660380134,"sd"
"18171",46,1,2,1,6,1,3,1,39,4.78016745294293e-05,"sd"
"18172",46,1,2,1,6,1,4,1,316,0.000387316132084607,"sd"
"18173",46,1,2,1,6,1,4,2,146,0.000178949858494787,"sd"
"18174",46,1,2,1,6,1,5,1,64,7.84437735867558e-05,"sd"
"18175",46,1,2,1,6,1,5,2,65,7.96694575490488e-05,"sd"
"18176",46,1,2,1,6,2,1,1,43,5.27044103786015e-05,"sd"
"18177",46,1,2,1,6,2,4,1,17,2.0836627358982e-05,"sd"
"18178",46,1,2,1,6,2,4,2,23,2.81907311327403e-05,"sd"
"18179",46,1,2,2,1,1,1,1,44,5.39300943408946e-05,"sd"
"18180",46,1,2,2,1,1,1,2,52,6.37355660392391e-05,"sd"
"18181",46,1,2,2,1,1,2,1,224,0.000274553207553645,"sd"
"18182",46,1,2,2,1,1,2,2,15,1.83852594343959e-05,"sd"
"18183",46,1,2,2,1,1,3,1,375,0.000459631485859897,"sd"
"18184",46,1,2,2,1,1,3,2,76,9.31519811342724e-05,"sd"
"18185",46,1,2,2,1,1,4,1,67,8.21208254736349e-05,"sd"
"18186",46,1,2,2,1,2,1,1,55,6.74126179261182e-05,"sd"
"18187",46,1,2,2,1,2,1,2,110,0.000134825235852236,"sd"
"18188",46,1,2,2,1,2,2,1,772,0.000946228018890241,"sd"
"18189",46,1,2,2,1,2,2,2,637,0.000780760683980678,"sd"
"18190",46,1,2,2,1,2,3,1,258,0.000316226462271609,"sd"
"18191",46,1,2,2,1,2,3,2,277,0.000339514457555177,"sd"
"18192",46,1,2,2,1,2,4,1,385,0.000471888325482828,"sd"
"18193",46,1,2,2,1,2,4,2,260,0.000318677830196195,"sd"
"18194",46,1,2,2,1,2,5,1,27,3.30934669819126e-05,"sd"
"18195",46,1,2,2,1,2,5,2,117,0.000143405023588288,"sd"
"18196",46,1,2,2,2,1,1,1,41,5.02530424540154e-05,"sd"
"18197",46,1,2,2,2,1,1,2,123,0.000150759127362046,"sd"
"18198",46,1,2,2,2,1,2,1,64,7.84437735867558e-05,"sd"
"18199",46,1,2,2,2,1,2,2,79,9.68290330211516e-05,"sd"
"18200",46,1,2,2,2,1,3,1,270,0.000330934669819126,"sd"
"18201",46,1,2,2,2,1,3,2,105,0.000128696816040771,"sd"
"18202",46,1,2,2,2,1,4,1,11,1.34825235852236e-05,"sd"
"18203",46,1,2,2,2,1,4,2,74,9.07006132096863e-05,"sd"
"18204",46,1,2,2,2,1,5,2,8,9.80547169834447e-06,"sd"
"18205",46,1,2,2,2,2,1,1,11,1.34825235852236e-05,"sd"
"18206",46,1,2,2,2,2,1,2,12,1.47082075475167e-05,"sd"
"18207",46,1,2,2,2,2,2,1,9,1.10311556606375e-05,"sd"
"18208",46,1,2,2,2,2,3,1,10,1.22568396229306e-05,"sd"
"18209",46,1,2,2,2,2,3,2,56,6.86383018884113e-05,"sd"
"18210",46,1,2,2,2,2,4,2,75,9.19262971719794e-05,"sd"
"18211",46,1,2,2,3,1,1,1,88,0.000107860188681789,"sd"
"18212",46,1,2,2,3,1,1,2,104,0.000127471132078478,"sd"
"18213",46,1,2,2,3,1,2,1,56,6.86383018884113e-05,"sd"
"18214",46,1,2,2,3,1,3,1,83,0.000101731768870324,"sd"
"18215",46,1,2,2,3,1,3,2,31,3.79962028310848e-05,"sd"
"18216",46,1,2,2,3,1,4,1,41,5.02530424540154e-05,"sd"
"18217",46,1,2,2,3,1,5,2,11,1.34825235852236e-05,"sd"
"18218",46,1,2,2,3,2,1,1,11,1.34825235852236e-05,"sd"
"18219",46,1,2,2,3,2,1,2,9,1.10311556606375e-05,"sd"
"18220",46,1,2,2,3,2,2,2,37,4.53503066048432e-05,"sd"
"18221",46,1,2,2,3,2,3,1,38,4.65759905671362e-05,"sd"
"18222",46,1,2,2,3,2,3,2,55,6.74126179261182e-05,"sd"
"18223",46,1,2,2,3,2,4,1,31,3.79962028310848e-05,"sd"
"18224",46,1,2,2,3,2,4,2,117,0.000143405023588288,"sd"
"18225",46,1,2,2,3,2,5,1,28,3.43191509442056e-05,"sd"
"18226",46,1,2,2,4,1,1,1,5,6.12841981146529e-06,"sd"
"18227",46,1,2,2,4,1,5,1,6,7.35410377375835e-06,"sd"
"18228",46,1,2,2,4,1,5,2,11,1.34825235852236e-05,"sd"
"18229",46,1,2,2,4,2,1,2,9,1.10311556606375e-05,"sd"
"18230",46,1,2,2,5,1,1,1,36,4.41246226425501e-05,"sd"
"18231",46,1,2,2,5,1,1,2,31,3.79962028310848e-05,"sd"
"18232",46,1,2,2,5,1,2,1,156,0.000191206698117717,"sd"
"18233",46,1,2,2,5,1,3,1,128,0.000156887547173512,"sd"
"18234",46,1,2,2,5,1,4,1,115,0.000140953655663702,"sd"
"18235",46,1,2,2,5,1,4,2,64,7.84437735867558e-05,"sd"
"18236",46,1,2,2,5,2,4,1,13,1.59338915098098e-05,"sd"
"18237",46,1,2,2,6,1,1,2,21,2.57393632081542e-05,"sd"
"18238",46,1,2,2,6,1,3,1,7,8.57978773605141e-06,"sd"
"18239",46,1,2,2,6,1,4,1,139,0.000170370070758735,"sd"
"18240",46,1,2,2,6,1,4,2,140,0.000171595754721028,"sd"
"18241",46,1,2,2,6,1,5,2,21,2.57393632081542e-05,"sd"
"18242",46,1,2,2,6,2,1,1,47,5.76071462277738e-05,"sd"
"18243",47,1,1,1,1,1,1,1,60732,0.00955923809415878,"tn"
"18244",47,1,1,1,1,1,1,2,24570,0.00386732661485677,"tn"
"18245",47,1,1,1,1,1,2,1,6490,0.00102152827555639,"tn"
"18246",47,1,1,1,1,1,2,2,4064,0.000639675024940086,"tn"
"18247",47,1,1,1,1,1,3,1,3124,0.000491718695352566,"tn"
"18248",47,1,1,1,1,1,3,2,1523,0.000239720734001907,"tn"
"18249",47,1,1,1,1,1,4,1,951,0.000149687733444395,"tn"
"18250",47,1,1,1,1,1,4,2,795,0.000125133278746892,"tn"
"18251",47,1,1,1,1,1,5,1,663,0.000104356432464389,"tn"
"18252",47,1,1,1,1,1,5,2,351,5.52475230693824e-05,"tn"
"18253",47,1,1,1,1,2,1,1,87569,0.0137833913038825,"tn"
"18254",47,1,1,1,1,2,1,2,82869,0.0130436096559449,"tn"
"18255",47,1,1,1,1,2,2,1,9564,0.0015053769533777,"tn"
"18256",47,1,1,1,1,2,2,2,7641,0.00120269607912579,"tn"
"18257",47,1,1,1,1,2,3,1,1112,0.000175029189895023,"tn"
"18258",47,1,1,1,1,2,3,2,1923,0.000302680874251915,"tn"
"18259",47,1,1,1,1,2,4,1,523,8.2320383376886e-05,"tn"
"18260",47,1,1,1,1,2,4,2,986,0.000155196745716271,"tn"
"18261",47,1,1,1,1,2,5,1,1242,0.000195491235476276,"tn"
"18262",47,1,1,1,1,2,5,2,1112,0.000175029189895023,"tn"
"18263",47,1,1,1,2,1,1,1,229684,0.0361523421329573,"tn"
